GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
 "23005","Cumberland, ME",1,CAGDP2,36,"48-49","  Transportation and warehousing","Thousands of dollars",272732,276601,292486,312891,329586,424308,424272,440432,427710,435269,388073,394736,397071,414241,422924,424349,449561,460731
 "23005","Cumberland, ME",1,CAGDP2,45,"51","  Information","Thousands of dollars",495359,541436,583656,603182,623790,605551,573044,572073,562750,579599,484836,436791,465446,445066,478724,520778,517834,550401
 "23005","Cumberland, ME",1,CAGDP2,50,"52, 53","  Finance, insurance, real estate, rental, and leasing","Thousands of dollars",3029621,3033350,3144012,3330784,3533210,3287345,3421065,3482611,3648091,3676168,3890821,4034870,4056213,4327056,4464276,4626508,4946146,5138875
 "23005","Cumberland, ME",1,CAGDP2,51,"52","   Finance and insurance","Thousands of dollars",1401491,1336772,1370704,1464061,1580161,1589237,1680484,1673396,1729216,1692294,1808395,1919172,1934204,2128716,2232403,2288682,2572835,2673900
 "23005","Cumberland, ME",1,CAGDP2,56,"53","   Real estate and rental and leasing","Thousands of dollars",1628130,1696577,1773308,1866723,1953049,1698109,1740582,1809214,1918875,1983874,2082425,2115697,2122010,2198340,2231873,2337827,2373311,2464975
 "23005","Cumberland, ME",1,CAGDP2,59,"54, 55, 56","  Professional and business services","Thousands of dollars",1438688,1537694,1609886,1802310,1801961,1942393,2113667,2368517,2229328,2274659,2361357,2472274,2529236,2675504,2774954,2959244,3132613,3431447
 "23005","Cumberland, ME",1,CAGDP2,60,"54","   Professional, scientific, and technical services","Thousands of dollars",827078,887346,930261,1024643,1075533,1126855,1202752,1361957,1304917,1282209,1327304,1396596,1448365,1516974,1607672,1668587,1783926,1984821
 "23005","Cumberland, ME",1,CAGDP2,64,"55","   Management of companies and enterprises","Thousands of dollars",206143,248881,256034,337952,259559,348772,369092,417366,341800,371376,391057,437339,426882,503272,515763,620846,655388,733321
 "23005","Cumberland, ME",1,CAGDP2,65,"56","   Administrative and support and waste management and remediation services","Thousands of dollars",405467,401467,423591,439716,466869,466767,541823,589194,582611,621073,642995,638339,653989,655258,651520,669811,693299,713304
 "23005","Cumberland, ME",1,CAGDP2,68,"61, 62","  Educational services, health care, and social assistance","Thousands of dollars",1342841,1442525,1535024,1653420,1755119,1913718,1995743,2159427,2290937,2286514,2375013,2473772,2530720,2563027,2710232,2808970,2956496,3069801
